ip,timestamp,method,uri,status_code,url_length,bytes,response_bytes,decoded_uri,is_suspicious_uri,is_4xx,is_5xx,bytes_normal,bytes_error,request_interval,method_GET,method_HEAD,method_OPTIONS,method_POST
66.249.66.93,1/22/2019 5:15,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb6%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb573%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb485%2Cb147%2Cb543%2Cb435,200,387,41425,41425,"/filter/b481,b874,b226,b570,b598,stexists,b880,b270,b883,b99,b261,b249,b20,b701,b42,b879,b548,b183,b88,b308,b103,b1,b126,b523,b900,b188,b703,b890,b256,b651,b41,b647,b22,b613,b6,b221,b36,b614,b3,b216,b136,b573,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b485,b147,b543,b435",0,0,0,41425,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b435,b481,b52,b597,b598,b615,b703,b77,b83",200,112,39181,39181,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b435,b481,b52,b597,b598,b615,b703,b77,b83",0,0,0,39181,#N/A,60,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/article/470,200,12,29051,29051,/article/470,0,0,0,29051,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b123,b43,b734",200,21,37302,37302,"/filter/b123,b43,b734",0,0,0,37302,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/filter,200,7,32027,32027,/filter,0,0,0,32027,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b111,b129,b43,b67,p5506",200,31,36806,36806,"/filter/b111,b129,b43,b67,p5506",0,0,0,36806,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b1,b103,b105,b109,b111,b126,b148,b185,b203,b41,b46,b573,b710",200,68,38554,38554,"/filter/b1,b103,b105,b109,b111,b126,b148,b185,b203,b41,b46,b573,b710",0,0,0,38554,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/filter/b183%2Cb433%2Cb6%2Cb63%2Cb854%2Cb41,200,43,37711,37711,"/filter/b183,b433,b6,b63,b854,b41",0,0,0,37711,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/product/26532/%D9%85%D8%A7%D8%B4%DB%8C%D9%86-%D8%B8%D8%B1%D9%81%D8%B4%D9%88%DB%8C%DB%8C-%D8%A7%DB%8C%D8%B3%D8%AA%D8%A7%D8%AF%D9%87-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-LG-Front-Control-Dishwasher-DC45,200,209,43988,43988,/product/26532/ماشین-ظرفشویی-ایستاده-ال-جی-مدل-lg-front-control-dishwasher-dc45,0,0,0,43988,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b481,b52,b542,b598,b615,b656,b67,b77,b83",200,111,39253,39253,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b261,b291,b481,b52,b542,b598,b615,b656,b67,b77,b83",0,0,0,39253,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/filter,200,7,37335,37335,/filter,0,0,0,37335,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/product/17285,200,14,41843,41843,/product/17285,0,0,0,41843,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/image/get,200,10,14449,14449,/image/get,0,0,0,14449,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b152,b42",200,16,36892,36892,"/filter/b152,b42",0,0,0,36892,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b616,b648,b877,b95",200,26,37159,37159,"/filter/b616,b648,b877,b95",0,0,0,37159,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b249,b32,b454,b703",200,26,37621,37621,"/filter/b249,b32,b454,b703",0,0,0,37621,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b20,p65,t31",200,19,33997,33997,"/filter/b20,p65,t31",0,0,0,33997,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b224,b261,b291,b481,b52,b584,b598,b614,b615,b77,b83",200,112,39219,39219,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b176,b186,b221,b224,b261,b291,b481,b52,b584,b598,b614,b615,b77,b83",0,0,0,39219,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/filter/b144%2Cb152%2Cb67,200,25,36973,36973,"/filter/b144,b152,b67",0,0,0,36973,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,/filter/b1%2Cb105%2Cb148%2Cb19%2Cb80%2Cb775,200,43,38040,38040,"/filter/b1,b105,b148,b19,b80,b775",0,0,0,38040,#N/A,0,TRUE,FALSE,FALSE,FALSE
54.36.148.228,1/22/2019 5:15,GET,/filter/b125%2Cb879%2Cp42%2Cstexists%2Cb882,200,43,32867,32867,"/filter/b125,b879,p42,stexists,b882",0,0,0,32867,#N/A,3060,TRUE,FALSE,FALSE,FALSE
54.36.148.231,1/22/2019 5:15,GET,/filter/p12346%2Cv1%7C%D8%B3%D8%B1%D8%AE%D8%A7%D8%A8%DB%8C%2Cv1%7C%D9%82%D8%B1%D9%85%D8%B2.,200,91,31217,31217,"/filter/p12346,v1|سرخابی,v1|قرمز.",0,0,0,31217,#N/A,2160,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b151,b176,b186,b221,b261,b291,b481,b52,b598,b614,b615,b77,b83,p5506",200,113,38069,38069,"/filter/b1,b103,b105,b109,b111,b113,b135,b144,b151,b176,b186,b221,b261,b291,b481,b52,b598,b614,b615,b77,b83,p5506",0,0,0,38069,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b8,b890,p3",200,18,35320,35320,"/filter/b8,b890,p3",0,0,0,35320,#N/A,0,TRUE,FALSE,FALSE,FALSE
207.46.13.136,1/22/2019 5:15,GET,"/filter/b136,b141,b168,p1",200,25,37948,37948,"/filter/b136,b141,b168,p1",0,0,0,37948,#N/A,0,TRUE,FALSE,FALSE,FALSE
54.36.148.93,1/22/2019 5:15,GET,/filter/p12349%2Cv1%7C%20%D9%82%D9%87%D9%88%D9%87%20%D8%A7%DB%8C%2Cv1%7C%D9%82%D9%87%D9%88%D9%87%20%D8%A7%DB%8C.,200,112,32270,32270,"/filter/p12349,v1| قهوه ای,v1|قهوه ای.",0,0,0,32270,#N/A,960,TRUE,FALSE,FALSE,FALSE
54.36.149.102,1/22/2019 5:15,GET,/user/show/13522,302,16,0,0,/user/show/13522,0,0,0,0,#N/A,2700,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/favicon.ico,200,12,0,0,/favicon.ico,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/article/42/HDMI-%DA%86%DB%8C%D8%B3%D8%AA%D8%9F,200,47,30945,30945,/article/42/hdmi-چیست؟,0,0,0,30945,#N/A,60,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon.png,404,21,392,392,/apple-touch-icon.png,0,1,0,#N/A,392,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon-120x120-precomposed.png,404,41,33663,33663,/apple-touch-icon-120x120-precomposed.png,0,1,0,#N/A,33663,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/m/article/1066/%D8%A2%D8%B4%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%A7-%D8%A7%D9%86%D9%88%D8%A7%D8%B9-%DA%A9%DB%8C%D9%81-%D9%84%D9%BE-%D8%AA%D8%A7%D9%BE,200,147,16635,16635,/m/article/1066/آشنایی-با-انواع-کیف-لپ-تاپ,0,0,0,16635,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/filter/p11905,b573",200,19,33888,33888,"/filter/p11905,b573",0,0,0,33888,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b136,b36,b8,p7",200,24,19076,19076,"/m/filter/b136,b36,b8,p7",0,0,0,19076,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/product/28700/57564/%D9%85%D8%A7%D8%B4%DB%8C%D9%86+%D9%84%D8%A8%D8%A7%D8%B3%D8%B4%D9%88%DB%8C%DB%8C+%D8%AF%D8%B1%D8%A8+%D8%A7%D8%B2+%D8%AC%D9%84%D9%88+%D8%B3%D8%A7%D9%85%D8%B3%D9%88%D9%86%DA%AF+%D8%A7%DB%8C%D9%86%D9%88%DA%A9%D8%B3+%D9%85%D8%AF%D9%84+H144S+%D8%A8%D8%A7+%DA%AF%D8%A7%D8%B1%D8%A7%D9%86%D8%AA%DB%8C+18+%D9%85%D8%A7%D9%87%D9%87+%D8%B3%D8%A7%D9%85+%D8%B3%D8%B1%D9%88%DB%8C%D8%B3+%2B+%D8%AA%D8%A7+123+%D9%85%D8%A7%D9%87+%D8%B6%D9%85%D8%A7%D9%86%D8%AA+%D9%85%D9%88%D8%AA%D9%88%D8%B1,200,492,43717,43717,/product/28700/57564/ماشین+لباسشویی+درب+از+جلو+سامسونگ+اینوکس+مدل+h144s+با+گارانتی+18+ماهه+سام+سرویس+++تا+123+ماه+ضمانت+موتور,0,0,0,43717,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/browse/juicer,200,14,34454,34454,/browse/juicer,0,0,0,34454,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b183,b185,b188,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b261,b270,b3,b308,b32,b36,b41,b42,b441,b481,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b874,b877,b879,b88,b880,b883,b890,b900,b99,p1,stexists",200,282,24719,24719,"/m/filter/b1,b103,b126,b136,b143,b147,b148,b151,b183,b185,b188,b20,b203,b209,b216,b22,b221,b226,b231,b249,b256,b261,b270,b3,b308,b32,b36,b41,b42,b441,b481,b485,b523,b543,b548,b570,b573,b598,b6,b613,b614,b647,b648,b651,b701,b703,b874,b877,b879,b88,b880,b883,b890,b900,b99,p1,stexists",0,0,0,24719,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/filter/b1,b22,p5251",302,20,0,0,"/filter/b1,b22,p5251",0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/product/28210/%D9%87%D9%88%D8%AF-%D8%B4%D9%88%D9%85%DB%8C%D9%86%D9%87-%D8%A7%DB%8C-%D9%84%D8%AA%D9%88-%D9%85%D8%AF%D9%84-LETO-Kitchen-Hood-H-34,200,144,42852,42852,/product/28210/هود-شومینه-ای-لتو-مدل-leto-kitchen-hood-h-34,0,0,0,42852,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b105,b113,b118,b126,b135,b136,b151,b152,b168,b186,b192,b194,b213,b215,b216,b217,b218,b219,b221,b226,b238,b249,b258,b32,b35,b400,b41,b435,b442,b454,b482,b485,b523,b548,b574,b584,b597,b598,b6,b619,b645,b648,b651,b656,b67,b679,b703,b724,b74,b820,b854,b88,b880,b99,stexists",200,279,26943,26943,"/m/filter/b105,b113,b118,b126,b135,b136,b151,b152,b168,b186,b192,b194,b213,b215,b216,b217,b218,b219,b221,b226,b238,b249,b258,b32,b35,b400,b41,b435,b442,b454,b482,b485,b523,b548,b574,b584,b597,b598,b6,b619,b645,b648,b651,b656,b67,b679,b703,b724,b74,b820,b854,b88,b880,b99,stexists",0,0,0,26943,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b103,b105,b113,b118,b126,b135,b143,b148,b151,b152,b183,b185,b186,b188,b19,b194,b198,b20,b202,b209,b212,b219,b22,b221,b224,b226,b236,b238,b249,b256,b270,b308,b35,b4,b400,b42,b43,b441,b454,b481,b484,b485,b497,b523,b546,b568,b570,b584,b596,b613,b614,b647,b651,b701,b703,b723,b724,b74,b778,b80,b861,b877,b879,b88,b880,b883,b890,b900,b903,b99",200,347,28259,28259,"/m/filter/b103,b105,b113,b118,b126,b135,b143,b148,b151,b152,b183,b185,b186,b188,b19,b194,b198,b20,b202,b209,b212,b219,b22,b221,b224,b226,b236,b238,b249,b256,b270,b308,b35,b4,b400,b42,b43,b441,b454,b481,b484,b485,b497,b523,b546,b568,b570,b584,b596,b613,b614,b647,b651,b701,b703,b723,b724,b74,b778,b80,b861,b877,b879,b88,b880,b883,b890,b900,b903,b99",0,0,0,28259,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/m/filter/b1%2Cb22%2Cp5251,200,26,16661,16661,"/m/filter/b1,b22,p5251",0,0,0,16661,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/m/article/1019/%D8%A2%D8%B4%D9%86%D8%A7%DB%8C%DB%8C-%D8%A8%D8%A7-%D8%A7%D8%B1%DA%AF-%D9%88-%D8%A7%D8%AC%D8%B2%D8%A7%DB%8C-%D8%A2%D9%86,200,135,17972,17972,/m/article/1019/آشنایی-با-ارگ-و-اجزای-آن,0,0,0,17972,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/product/20294/%D8%B1%DB%8C%D8%B4-%D8%AA%D8%B1%D8%A7%D8%B4-%D8%AF%D9%88%D8%A7%D8%B1-%D8%B1%D9%85%DB%8C%D9%86%DA%AF%D8%AA%D9%88%D9%86-%D9%85%D8%AF%D9%84-REMINGTON-Shaver-XR1350,200,175,42420,42420,/product/20294/ریش-تراش-دوار-رمینگتون-مدل-remington-shaver-xr1350,0,0,0,42420,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/product/31659/%D8%B3%D8%A7%D8%B9%D8%AA-%D9%85%DA%86%DB%8C-%D8%B9%D9%82%D8%B1%D8%A8%D9%87-%D8%A7%DB%8C-%D9%85%D8%B1%D8%AF%D8%A7%D9%86%D9%87-%DA%A9%D8%A7%D8%AA%D8%B1%D9%BE%DB%8C%D9%84%D8%A7%D8%B1-%D9%85%D8%AF%D9%84-Caterpillar-Watch-SA.161.27.117,200,245,42544,42544,/product/31659/ساعت-مچی-عقربه-ای-مردانه-کاترپیلار-مدل-caterpillar-watch-sa.161.27.117,0,0,0,42544,#N/A,0,TRUE,FALSE,FALSE,FALSE
157.55.39.245,1/22/2019 5:15,GET,"/filter/b153,b32,b41,b74,p46",200,28,36120,36120,"/filter/b153,b32,b41,b74,p46",0,0,0,36120,#N/A,0,TRUE,FALSE,FALSE,FALSE
34.247.132.53,1/22/2019 5:15,GET,/,200,1,30730,30730,/,0,0,0,30730,#N/A,60,TRUE,FALSE,FALSE,FALSE
157.55.39.245,1/22/2019 5:15,GET,/product/33050/%D8%AA%D9%84%D9%88%DB%8C%D8%B2%DB%8C%D9%88%D9%86-%D8%A7%D9%84-%D8%A7%DB%8C-%D8%AF%DB%8C-%D9%87%D8%A7%DB%8C%D8%B3%D9%86%D8%B3-%D9%85%D8%AF%D9%84-55A6100UW-4K,200,171,43715,43715,/product/33050/تلویزیون-ال-ای-دی-هایسنس-مدل-55a6100uw-4k,0,0,0,43715,#N/A,60,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon.png,404,21,392,392,/apple-touch-icon.png,0,1,0,#N/A,392,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon-precomposed.png,404,33,392,392,/apple-touch-icon-precomposed.png,0,1,0,#N/A,392,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon-120x120.png,404,29,33664,33664,/apple-touch-icon-120x120.png,0,1,0,#N/A,33664,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon-120x120-precomposed.png,404,41,33670,33670,/apple-touch-icon-120x120-precomposed.png,0,1,0,#N/A,33670,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/apple-touch-icon-120x120.png,404,29,33657,33657,/apple-touch-icon-120x120.png,0,1,0,#N/A,33657,0,TRUE,FALSE,FALSE,FALSE
54.36.149.82,1/22/2019 5:15,GET,"/filter/b50,b874,p42",200,20,33098,33098,"/filter/b50,b874,p42",0,0,0,33098,#N/A,2280,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b103,b113,b118,b126,b135,b151,b183,b186,b188,b19,b193,b194,b2,b20,b203,b215,b216,b219,b224,b226,b238,b249,b256,b261,b3,b32,b321,b400,b41,b43,b435,b440,b441,b442,b454,b481,b484,b485,b5,b50,b523,b543,b568,b573,b584,b596,b597,b6,b614,b615,b619,b647,b651,b656,b703,b724,b74,b778,b795,b82,b861,b874,b878,b880,b882,b883,b903,b95,stexists",200,341,27903,27903,"/m/filter/b103,b113,b118,b126,b135,b151,b183,b186,b188,b19,b193,b194,b2,b20,b203,b215,b216,b219,b224,b226,b238,b249,b256,b261,b3,b32,b321,b400,b41,b43,b435,b440,b441,b442,b454,b481,b484,b485,b5,b50,b523,b543,b568,b573,b584,b596,b597,b6,b614,b615,b619,b647,b651,b656,b703,b724,b74,b778,b795,b82,b861,b874,b878,b880,b882,b883,b903,b95,stexists",0,0,0,27903,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b126,p41",200,18,18895,18895,"/m/filter/b126,p41",0,0,0,18895,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b103,b135,b136,b151,b168,b180,b192,b194,b198,b20,b202,b203,b213,b219,b221,b226,b256,b32,b41,b435,b441,b481,b497,b50,b570,b584,b597,b598,b6,b613,b615,b63,b645,b647,b67,b679,b724,b795,b8,b80,b854,b861,b874,b877,b88,stexists",200,231,25919,25919,"/m/filter/b103,b135,b136,b151,b168,b180,b192,b194,b198,b20,b202,b203,b213,b219,b221,b226,b256,b32,b41,b435,b441,b481,b497,b50,b570,b584,b597,b598,b6,b613,b615,b63,b645,b647,b67,b679,b724,b795,b8,b80,b854,b861,b874,b877,b88,stexists",0,0,0,25919,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/filter,200,7,34548,34548,/filter,0,0,0,34548,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,"/m/filter/b598,b63",200,18,21560,21560,"/m/filter/b598,b63",0,0,0,21560,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/product/27323/%DA%A9%D9%88%D9%84%D8%B1-%DA%AF%D8%A7%D8%B2%DB%8C-%D8%A7%D8%B3%D9%BE%D9%84%DB%8C%D8%AA-%D8%A7%D9%84-%D8%AC%DB%8C-%D9%85%D8%AF%D9%84-LG-Air-Conditioner-New-Titan-NB246TC,200,183,43461,43461,/product/27323/کولر-گازی-اسپلیت-ال-جی-مدل-lg-air-conditioner-new-titan-nb246tc,0,0,0,43461,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.194,1/22/2019 5:15,GET,/image/468/article,200,18,39465,39465,/image/468/article,0,0,0,39465,#N/A,0,TRUE,FALSE,FALSE,FALSE
157.55.39.245,1/22/2019 5:15,GET,"/filter/b126,b144,p1",200,20,38088,38088,"/filter/b126,b144,p1",0,0,0,38088,#N/A,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/favicon.ico,200,12,0,0,/favicon.ico,0,0,0,0,#N/A,0,TRUE,FALSE,FALSE,FALSE
86.55.30.186,1/22/2019 5:15,GET,/m,200,2,17181,17181,/m,0,0,0,17181,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.91,1/22/2019 5:15,GET,/image/59278/productModel/150x150,200,33,2254,2254,/image/59278/productmodel/150x150,0,0,0,2254,#N/A,60,TRUE,FALSE,FALSE,FALSE
66.249.66.91,1/22/2019 5:15,GET,/filter/b656%2Cb703%2Cb32%2Cb67%2Cb226%2Cb41%2Cb598%2Cb168%2Cb723%2Cb597%2Cb88%2Cb548%2Cb6%2Cb679%2Cb215%2Cb105%2Cb194%2Cb74%2Cb542%2Cb35%2Cb113%2Cb820%2Cb574%2Cb442%2Cb880%2Cb645%2Cb724%2Cb118%2Cb482%2Cb400%2Cb95%2Cb135%2Cb249%2Cb435%2Cb221%2Cb523%2Cb854%2Cb126%2Cstexists%2Cb216%2Cb217%2Cb99%2Cb188%2Cb209%2Cb192%2Cb213%2Cb136%2Cb218%2Cb4%2Cb648%2Cb701%2Cb573%2Cb647%2Cb874%2Cb883%2Cb270,200,389,41545,41545,"/filter/b656,b703,b32,b67,b226,b41,b598,b168,b723,b597,b88,b548,b6,b679,b215,b105,b194,b74,b542,b35,b113,b820,b574,b442,b880,b645,b724,b118,b482,b400,b95,b135,b249,b435,b221,b523,b854,b126,stexists,b216,b217,b99,b188,b209,b192,b213,b136,b218,b4,b648,b701,b573,b647,b874,b883,b270",0,0,0,41545,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.91,1/22/2019 5:15,GET,/product/14911/27078/%D8%A7%D8%AC%D8%A7%D9%82-%DA%AF%D8%A7%D8%B2-%D9%85%D8%A8%D9%84%D9%87-%D8%A7%D8%B3%D9%86%D9%88%D8%A7-%D9%85%D8%AF%D9%84-SGC5-641,200,148,43949,43949,/product/14911/27078/اجاق-گاز-مبله-اسنوا-مدل-sgc5-641,0,0,0,43949,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.91,1/22/2019 5:15,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb6%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb573%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb485%2Cb147%2Cb543%2Cb435,200,387,41436,41436,"/filter/b481,b874,b226,b570,b598,stexists,b880,b270,b883,b99,b261,b249,b20,b701,b42,b879,b548,b183,b88,b308,b103,b1,b126,b523,b900,b188,b703,b890,b256,b651,b41,b647,b22,b613,b6,b221,b36,b614,b3,b216,b136,b573,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b485,b147,b543,b435",0,0,0,41436,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.91,1/22/2019 5:15,GET,/filter/b481%2Cb874%2Cb226%2Cb570%2Cb598%2Cstexists%2Cb880%2Cb270%2Cb883%2Cb99%2Cb261%2Cb249%2Cb20%2Cb701%2Cb42%2Cb879%2Cb548%2Cb183%2Cb88%2Cb308%2Cb103%2Cb1%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb256%2Cb651%2Cb41%2Cb647%2Cb22%2Cb613%2Cb6%2Cb221%2Cb36%2Cb614%2Cb3%2Cb216%2Cb136%2Cb573%2Cb151%2Cb185%2Cb32%2Cb441%2Cb143%2Cb648%2Cb203%2Cb877%2Cb209%2Cb231%2Cb485%2Cb147%2Cb543%2Cb435,200,387,40965,40965,"/filter/b481,b874,b226,b570,b598,stexists,b880,b270,b883,b99,b261,b249,b20,b701,b42,b879,b548,b183,b88,b308,b103,b1,b126,b523,b900,b188,b703,b890,b256,b651,b41,b647,b22,b613,b6,b221,b36,b614,b3,b216,b136,b573,b151,b185,b32,b441,b143,b648,b203,b877,b209,b231,b485,b147,b543,b435",0,0,0,40965,#N/A,0,TRUE,FALSE,FALSE,FALSE
66.249.66.91,1/22/2019 5:15,GET,/filter/b481%2Cb226%2Cb570%2Cb80%2Cb270%2Cb903%2Cb883%2Cb152%2Cb249%2Cb20%2Cb701%2Cb723%2Cb42%2Cb198%2Cb35%2Cb183%2Cb219%2Cb308%2Cb126%2Cb523%2Cb900%2Cb188%2Cb703%2Cb890%2Cb236%2Cb74%2Cb400%2Cb209%2Cb19%2Cb454%2Cb651%2Cb202%2Cb4%2Cb22%2Cb238%2Cb596%2Cb143%2Cb877%2Cb221%2Cb194%2Cb647%2Cb497%2Cb546%2Cb105%2Cb185%2Cb568%2Cb151%2Cb88%2Cb43%2Cb103%2Cb613%2Cb880%2Cb212%2Cb861%2Cb148%2Cb135%2Cb186%2Cb778%2Cb113%2Cb99%2Cb584%2Cb724%2Cb224%2Cb879%2Cb441%2Cb256%2Cb614%2Cb118%2Cb484,200,476,42201,42201,"/filter/b481,b226,b570,b80,b270,b903,b883,b152,b249,b20,b701,b723,b42,b198,b35,b183,b219,b308,b126,b523,b900,b188,b703,b890,b236,b74,b400,b209,b19,b454,b651,b202,b4,b22,b238,b596,b143,b877,b221,b194,b647,b497,b546,b105,b185,b568,b151,b88,b43,b103,b613,b880,b212,b861,b148,b135,b186,b778,b113,b99,b584,b724,b224,b879,b441,b256,b614,b118,b484",0,0,0,42201,#N/A,0,TRUE,FALSE,FALSE,FALSE
