ip,time_window,request_count,error_4xx_rate,error_5xx_rate,avg_payload_bytes,max_payload_bytes,unique_uri_count,suspicious_flag_count
34.247.132.53,2019-01-22 05:33:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 05:34:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 05:35:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 05:36:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 05:37:00,1,0.0,0.0,29703.0,29703,1,0
34.247.132.53,2019-01-22 05:38:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 05:39:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 05:40:00,1,0.0,0.0,30761.0,30761,1,0
34.247.132.53,2019-01-22 05:41:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 05:42:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 05:43:00,1,0.0,0.0,30759.0,30759,1,0
34.247.132.53,2019-01-22 05:44:00,1,0.0,0.0,29766.0,29766,1,0
34.247.132.53,2019-01-22 05:45:00,1,0.0,0.0,29684.0,29684,1,0
34.247.132.53,2019-01-22 05:46:00,1,0.0,0.0,29766.0,29766,1,0
34.247.132.53,2019-01-22 05:47:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 05:48:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 05:49:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 05:50:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 05:51:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 05:52:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 05:53:00,1,0.0,0.0,29705.0,29705,1,0
34.247.132.53,2019-01-22 05:54:00,1,0.0,0.0,30518.0,30518,1,0
34.247.132.53,2019-01-22 05:55:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 05:56:00,1,0.0,0.0,30753.0,30753,1,0
34.247.132.53,2019-01-22 05:57:00,1,0.0,0.0,30697.0,30697,1,0
34.247.132.53,2019-01-22 05:58:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 05:59:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:00:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:01:00,1,0.0,0.0,29693.0,29693,1,0
34.247.132.53,2019-01-22 06:02:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:03:00,1,0.0,0.0,29765.0,29765,1,0
34.247.132.53,2019-01-22 06:04:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:05:00,1,0.0,0.0,29681.0,29681,1,0
34.247.132.53,2019-01-22 06:06:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:07:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:08:00,1,0.0,0.0,30759.0,30759,1,0
34.247.132.53,2019-01-22 06:09:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:10:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:11:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 06:12:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:13:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:14:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:15:00,1,0.0,0.0,29596.0,29596,1,0
34.247.132.53,2019-01-22 06:16:00,1,0.0,0.0,30618.0,30618,1,0
34.247.132.53,2019-01-22 06:17:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 06:18:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:19:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:20:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:21:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:22:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:23:00,1,0.0,0.0,29765.0,29765,1,0
34.247.132.53,2019-01-22 06:24:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:25:00,1,0.0,0.0,29638.0,29638,1,0
34.247.132.53,2019-01-22 06:26:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:27:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:28:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:29:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:30:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:31:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 06:32:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:33:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:34:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:35:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:36:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:37:00,1,0.0,0.0,30697.0,30697,1,0
34.247.132.53,2019-01-22 06:38:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 06:39:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:40:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:41:00,1,0.0,0.0,30685.0,30685,1,0
34.247.132.53,2019-01-22 06:42:00,1,0.0,0.0,30685.0,30685,1,0
34.247.132.53,2019-01-22 06:43:00,1,0.0,0.0,29630.0,29630,1,0
34.247.132.53,2019-01-22 06:44:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:45:00,1,0.0,0.0,29707.0,29707,1,0
34.247.132.53,2019-01-22 06:46:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:47:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 06:48:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:49:00,1,0.0,0.0,29701.0,29701,1,0
34.247.132.53,2019-01-22 06:50:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:51:00,1,0.0,0.0,29703.0,29703,1,0
34.247.132.53,2019-01-22 06:52:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 06:53:00,1,0.0,0.0,29457.0,29457,1,0
34.247.132.53,2019-01-22 06:54:00,1,0.0,0.0,30730.0,30730,1,0
34.247.132.53,2019-01-22 06:55:00,1,0.0,0.0,29596.0,29596,1,0
34.247.132.53,2019-01-22 06:56:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:57:00,1,0.0,0.0,29703.0,29703,1,0
34.247.132.53,2019-01-22 06:58:00,1,0.0,0.0,29741.0,29741,1,0
34.247.132.53,2019-01-22 06:59:00,1,0.0,0.0,28871.0,28871,1,0
34.247.132.53,2019-01-22 07:00:00,1,0.0,0.0,29766.0,29766,1,0
34.247.132.53,2019-01-22 07:01:00,1,0.0,0.0,29703.0,29703,1,0
34.247.132.53,2019-01-22 07:02:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 07:03:00,1,0.0,0.0,30731.0,30731,1,0
34.247.132.53,2019-01-22 07:04:00,1,0.0,0.0,29742.0,29742,1,0
34.247.132.53,2019-01-22 07:05:00,1,0.0,0.0,30730.0,30730,1,0
