IP,total_requests,requests_per_minute,unique_url_count,avg_url_length,avg_response_bytes,total_response_bytes,status_4xx_ratio,status_5xx_ratio,error_ratio_4xx_5xx,suspicious_uri_count,suspicious_uri_ratio,avg_request_interval_sec,min_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,label_reason,weak_label
89.198.162.19,1,0.0040741495212874,1,12.0,5408.0,5408,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.253.31,1,0.0040741495212874,1,33.0,3794.0,3794,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.228,6,0.0244448971277245,6,52.5,28337.666666666668,170026,0.0,0.0,0.0,0,0.0,2436.6,750.0,1.0,0.0,0.0,0.0,none,Normal
89.199.151.86,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.232.198.156,4,0.0162965980851497,4,12.0,3953.25,15813,0.0,0.0,0.0,0,0.0,14.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.252.152,1,0.0040741495212874,1,33.0,3863.0,3863,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
91.251.134.175,333,1.3566917905887146,255,31.16816816816817,11882.63063063063,3956916,0.006006006006006,0.0,0.006006006006006,0,0.0,3.75,0.0,0.96996996996997,0.0,0.0,0.03003003003003,R2_high_request_rate,Anomaly
40.77.189.52,10,0.0407414952128743,8,28.3,6398.1,63981,0.0,0.0,0.0,0,0.0,2.6666666666666665,0.0,1.0,0.0,0.0,0.0,none,Normal
5.78.180.75,16,0.0651863923405989,16,11.9375,9511.125,152178,0.0,0.0,0.0,0,0.0,654.0,0.0,1.0,0.0,0.0,0.0,none,Normal
195.154.123.43,5,0.0203707476064371,5,37.4,69353.6,346768,0.0,0.0,0.0,0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,none,Normal
5.115.188.222,3,0.0122224485638622,3,12.0,3949.0,11847,0.0,0.0,0.0,0,0.0,189.5,4.0,1.0,0.0,0.0,0.0,none,Normal
95.64.55.171,2,0.0081482990425748,2,12.0,5910.5,11821,0.0,0.0,0.0,0,0.0,465.0,465.0,1.0,0.0,0.0,0.0,none,Normal
151.238.166.6,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.216.109,2,0.0081482990425748,2,22.0,14078.5,28157,0.0,0.0,0.0,0,0.0,137.0,137.0,1.0,0.0,0.0,0.0,none,Normal
5.120.138.9,1,0.0040741495212874,1,18.0,259550.0,259550,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
217.78.1.86,4,0.0162965980851497,4,12.0,3953.25,15813,0.0,0.0,0.0,0,0.0,9.666666666666666,1.0,1.0,0.0,0.0,0.0,none,Normal
5.124.63.90,4,0.0162965980851497,4,102.0,2564.25,10257,0.25,0.0,0.25,0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
46.51.97.7,5,0.0203707476064371,5,12.0,3751.0,18755,0.0,0.0,0.0,0,0.0,104.0,0.0,1.0,0.0,0.0,0.0,none,Normal
192.15.25.221,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.139.18.197,1,0.0040741495212874,1,30.0,8572.0,8572,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.125.53.13,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,36.5,7.0,1.0,0.0,0.0,0.0,none,Normal
31.57.192.216,1,0.0040741495212874,1,12.0,4724.0,4724,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.217.86.170,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.208.73.156,25,0.1018537380321857,24,31.92,10772.52,269313,0.0,0.0,0.0,0,0.0,0.4583333333333333,0.0,1.0,0.0,0.0,0.0,none,Normal
5.232.243.220,88,0.358525157873294,88,31.38636363636364,9545.181818181818,839976,0.0,0.0,0.0,0,0.0,0.1379310344827586,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
31.47.51.94,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.237,7,0.028519046649012,7,60.285714285714285,23912.714285714286,167389,0.0,0.0,0.0,0,0.0,2391.5,130.0,1.0,0.0,0.0,0.0,none,Normal
207.46.13.104,86,0.3503768588307191,76,36.66279069767442,36391.79069767442,3129694,0.0232558139534883,0.0,0.0232558139534883,0,0.0,5.894117647058824,0.0,1.0,0.0,0.0,0.0,none,Normal
89.199.63.126,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
5.112.200.47,1,0.0040741495212874,1,12.0,4167.0,4167,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.219.203.95,12,0.0488897942554491,7,22.916666666666668,12583.083333333334,150997,0.6666666666666666,0.0,0.6666666666666666,0,0.0,0.2727272727272727,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
5.115.111.42,3,0.0122224485638622,3,12.0,3329.6666666666665,9989,0.0,0.0,0.0,0,0.0,67.0,54.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.70,5,0.0203707476064371,5,108.2,22047.0,110235,0.0,0.0,0.0,0,0.0,2752.25,355.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.12,9,0.0366673456915868,9,74.77777777777777,31933.666666666668,287403,0.0,0.0,0.0,0,0.0,1540.75,619.0,1.0,0.0,0.0,0.0,none,Normal
5.213.122.151,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
196.195.253.139,83,0.3381544102668568,79,32.27710843373494,6875.409638554217,570659,0.0,0.0,0.0,0,0.0,0.2804878048780488,0.0,1.0,0.0,0.0,0.0,none,Normal
82.99.230.178,1,0.0040741495212874,1,12.0,3132.0,3132,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.198.226.251,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,none,Normal
109.125.156.21,10,0.0407414952128743,10,18.0,4693.8,46938,0.0,0.0,0.0,0,0.0,0.2222222222222222,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.78.230,1,0.0040741495212874,1,12.0,5969.0,5969,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
151.233.34.17,6,0.0244448971277245,6,11.5,2432.0,14592,0.0,0.0,0.0,0,0.0,0.2,0.0,1.0,0.0,0.0,0.0,none,Normal
128.65.168.157,2,0.0081482990425748,1,52.0,19437.5,38875,0.0,0.0,0.0,0,0.0,24.0,24.0,1.0,0.0,0.0,0.0,none,Normal
37.137.246.31,3,0.0122224485638622,3,12.0,7332.666666666667,21998,0.0,0.0,0.0,0,0.0,491.0,91.0,1.0,0.0,0.0,0.0,none,Normal
54.36.118.109,3,0.0122224485638622,3,12.0,4173.0,12519,0.0,0.0,0.0,0,0.0,7.5,0.0,1.0,0.0,0.0,0.0,none,Normal
5.115.206.206,1,0.0040741495212874,1,12.0,4119.0,4119,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.9,3,0.0122224485638622,3,155.33333333333334,20511.33333333333,61534,0.0,0.0,0.0,0,0.0,5069.0,3009.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.47,3,0.0122224485638622,3,108.0,25135.0,75405,0.0,0.0,0.0,0,0.0,5101.0,876.0,1.0,0.0,0.0,0.0,none,Normal
83.122.136.54,2,0.0081482990425748,2,12.0,4395.0,8790,0.0,0.0,0.0,0,0.0,5.0,5.0,1.0,0.0,0.0,0.0,none,Normal
89.196.26.77,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.216.27.248,1,0.0040741495212874,1,12.0,4198.0,4198,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.44.62.93,1,0.0040741495212874,1,12.0,4328.0,4328,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.124.218.196,1,0.0040741495212874,1,12.0,4156.0,4156,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.212.78.139,1,0.0040741495212874,1,12.0,5497.0,5497,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
151.238.242.237,21,0.085557139947036,19,35.23809523809524,16883.04761904762,354544,0.0,0.0,0.0,1,0.0476190476190476,2.75,0.0,1.0,0.0,0.0,0.0,R1_suspicious_uri,Anomaly
5.120.190.149,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.120.125.247,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
79.137.62.29,24,0.0977795885108983,23,27.33333333333333,10537.166666666666,252892,0.0,0.0,0.0,0,0.0,1.434782608695652,0.0,1.0,0.0,0.0,0.0,none,Normal
83.121.238.79,92,0.3748217559584437,92,30.630434782608692,9234.152173913044,849542,0.0,0.0,0.0,0,0.0,0.2307692307692307,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
91.251.179.48,16,0.0651863923405989,15,36.0,7933.3125,126933,0.0,0.0,0.0,0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.197,7,0.028519046649012,7,58.71428571428572,36005.57142857143,252039,0.0,0.0,0.0,0,0.0,2349.833333333333,18.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.106,7,0.028519046649012,7,75.71428571428571,23604.714285714286,165233,0.0,0.0,0.0,0,0.0,1733.5,39.0,1.0,0.0,0.0,0.0,none,Normal
141.226.36.70,2,0.0081482990425748,1,1.0,179065.5,358131,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
5.74.115.77,3,0.0122224485638622,3,12.0,4617.0,13851,0.0,0.0,0.0,0,0.0,293.5,208.0,1.0,0.0,0.0,0.0,none,Normal
206.225.134.196,105,0.4277856997351803,91,30.01904761904762,9544.047619047618,1002125,0.0,0.0,0.0,0,0.0,1.7596153846153846,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.127.200.212,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.73.213.199,9,0.0366673456915868,9,11.77777777777778,4516.777777777777,40651,0.0,0.0,0.0,0,0.0,36.5,0.0,1.0,0.0,0.0,0.0,none,Normal
206.189.97.201,3,0.0122224485638622,2,12.0,134.0,402,1.0,0.0,1.0,0,0.0,25.5,4.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
164.132.97.18,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,76.0,76.0,1.0,0.0,0.0,0.0,none,Normal
5.117.183.146,26,0.1059278875534732,26,30.923076923076923,9120.384615384615,237130,0.0,0.0,0.0,0,0.0,1.04,0.0,1.0,0.0,0.0,0.0,none,Normal
83.120.67.174,3,0.0122224485638622,3,12.0,4925.333333333333,14776,0.0,0.0,0.0,0,0.0,49.0,20.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.33,1,0.0040741495212874,1,33.0,2755.0,2755,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.120.230.247,12,0.0488897942554491,7,42.5,13066.5,156798,0.6666666666666666,0.0,0.6666666666666666,0,0.0,0.4545454545454545,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
188.214.98.140,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,29.0,29.0,1.0,0.0,0.0,0.0,none,Normal
123.125.71.51,1,0.0040741495212874,1,33.0,218340.0,218340,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.211.83.176,92,0.3748217559584437,86,25.67391304347826,10773.08695652174,991124,0.0,0.0,0.0,0,0.0,7.296703296703296,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.127.174.90,8,0.0325931961702994,7,71.375,15213.875,121711,0.625,0.0,0.625,0,0.0,0.2857142857142857,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
2.181.91.193,65,0.264819718883683,48,29.815384615384616,17015.476923076923,1106006,0.0307692307692307,0.0,0.0307692307692307,0,0.0,2.171875,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
123.125.71.89,1,0.0040741495212874,1,34.0,178.0,178,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
178.47.232.191,1,0.0040741495212874,1,10.0,166.0,166,1.0,0.0,1.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
31.56.183.142,12,0.0488897942554491,12,78.41666666666667,8818.916666666666,105827,0.0,0.0,0.0,0,0.0,0.3636363636363636,0.0,1.0,0.0,0.0,0.0,none,Normal
5.113.40.221,1,0.0040741495212874,1,12.0,7332.0,7332,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
151.239.14.99,1,0.0040741495212874,1,12.0,4156.0,4156,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
2.178.84.153,3,0.0122224485638622,3,12.0,3812.0,11436,0.0,0.0,0.0,0,0.0,28.0,20.0,1.0,0.0,0.0,0.0,none,Normal
83.121.179.57,1,0.0040741495212874,1,12.0,5145.0,5145,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.131,5,0.0203707476064371,5,55.2,18961.8,94809,0.0,0.0,0.0,0,0.0,3147.25,520.0,1.0,0.0,0.0,0.0,none,Normal
66.102.9.39,4,0.0162965980851497,3,76.0,22449.75,89799,0.0,0.0,0.0,0,0.0,1526.3333333333333,358.0,1.0,0.0,0.0,0.0,none,Normal
46.62.135.195,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.106.49.19,5,0.0203707476064371,5,12.0,3986.4,19932,0.0,0.0,0.0,0,0.0,32.75,1.0,1.0,0.0,0.0,0.0,none,Normal
5.113.160.100,7,0.028519046649012,7,11.857142857142858,4108.714285714285,28761,0.0,0.0,0.0,0,0.0,224.0,3.0,1.0,0.0,0.0,0.0,none,Normal
85.132.61.122,1,0.0040741495212874,1,10.0,19109.0,19109,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
37.255.33.26,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
83.122.93.90,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.119.213.127,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,27.0,27.0,1.0,0.0,0.0,0.0,none,Normal
5.123.181.26,15,0.0611122428193114,12,42.2,19222.8,288342,0.0,0.0,0.0,0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,none,Normal
51.38.114.11,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,17.0,17.0,1.0,0.0,0.0,0.0,none,Normal
37.148.77.132,1,0.0040741495212874,1,12.0,5852.0,5852,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.167.13,1741,7.093094316561418,1516,49.44859276278001,35031.37851809305,60989630,0.0097645031591039,0.0,0.0097645031591039,11,0.006318207926479,5.470114942528736,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.209.236.145,9,0.0366673456915868,9,47.333333333333336,7198.0,64782,0.0,0.0,0.0,0,0.0,0.375,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.192.107,1,0.0040741495212874,1,32.0,3438.0,3438,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
51.255.65.46,3,0.0122224485638622,3,112.33333333333331,32167.666666666668,96503,0.0,0.0,0.0,0,0.0,4381.5,1730.0,1.0,0.0,0.0,0.0,none,Normal
217.219.93.7,3,0.0122224485638622,2,12.0,3946.3333333333335,11839,0.0,0.0,0.0,0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,none,Normal
77.42.7.135,2,0.0081482990425748,2,12.0,4143.5,8287,0.0,0.0,0.0,0,0.0,48.0,48.0,1.0,0.0,0.0,0.0,none,Normal
94.154.239.69,108,0.4400081482990426,98,76.88888888888889,30004.712962962964,3240509,0.0092592592592592,0.0,0.0092592592592592,0,0.0,5.897196261682243,2.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.116.58.138,2,0.0081482990425748,2,12.0,6120.0,12240,0.0,0.0,0.0,0,0.0,921.0,921.0,1.0,0.0,0.0,0.0,none,Normal
5.74.124.30,2,0.0081482990425748,2,12.0,4494.0,8988,0.0,0.0,0.0,0,0.0,18.0,18.0,1.0,0.0,0.0,0.0,none,Normal
208.80.194.31,2,0.0081482990425748,1,1.0,105526.0,211052,0.0,0.0,0.0,0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,none,Normal
31.184.133.101,46,0.1874108779792218,9,11.217391304347826,6274.5,288627,0.0217391304347826,0.0,0.0217391304347826,0,0.0,247.33333333333331,29.0,1.0,0.0,0.0,0.0,none,Normal
37.27.139.241,77,0.3137095131391322,77,30.025974025974023,9636.688311688313,742025,0.0,0.0,0.0,0,0.0,0.3026315789473684,0.0,1.0,0.0,0.0,0.0,none,Normal
89.34.47.189,16,0.0651863923405989,16,47.6875,11676.625,186826,0.0,0.0,0.0,0,0.0,19.933333333333334,0.0,1.0,0.0,0.0,0.0,none,Normal
157.230.29.104,1,0.0040741495212874,1,12.0,9890.0,9890,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
51.38.82.173,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
95.64.66.109,6,0.0244448971277245,5,48.66666666666666,8956.0,53736,0.1666666666666666,0.0,0.1666666666666666,0,0.0,48.8,0.0,1.0,0.0,0.0,0.0,R5_high_4xx_scan,Anomaly
54.36.148.128,10,0.0407414952128743,10,91.8,24895.3,248953,0.0,0.0,0.0,0,0.0,1258.0,217.0,1.0,0.0,0.0,0.0,none,Normal
37.129.71.238,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,20.0,20.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.219,9,0.0366673456915868,9,61.44444444444444,28642.11111111111,257779,0.0,0.0,0.0,0,0.0,1563.375,80.0,1.0,0.0,0.0,0.0,none,Normal
109.230.115.2,2,0.0081482990425748,2,12.0,3634.5,7269,0.0,0.0,0.0,0,0.0,258.0,258.0,1.0,0.0,0.0,0.0,none,Normal
83.120.69.138,16,0.0651863923405989,14,32.0,12590.3125,201445,0.0,0.0,0.0,0,0.0,2.066666666666667,0.0,1.0,0.0,0.0,0.0,none,Normal
5.116.107.164,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,14.0,14.0,1.0,0.0,0.0,0.0,none,Normal
5.214.52.167,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
192.119.167.230,1,0.0040741495212874,1,12.0,5908.0,5908,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.208.153.160,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,9.0,9.0,1.0,0.0,0.0,0.0,none,Normal
5.120.126.52,37,0.1507435322876349,36,28.27027027027027,9086.594594594597,336204,0.0,0.0,0.0,0,0.0,0.75,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.188.50,14,0.057038093298024,14,32.5,2677.785714285714,37489,0.0,0.0,0.0,0,0.0,0.0769230769230769,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.208,8,0.0325931961702994,8,80.25,26070.625,208565,0.0,0.0,0.0,0,0.0,1548.2857142857142,79.0,1.0,0.0,0.0,0.0,none,Normal
5.232.9.178,8,0.0325931961702994,8,12.0,3640.375,29123,0.0,0.0,0.0,0,0.0,28.428571428571427,0.0,1.0,0.0,0.0,0.0,none,Normal
142.93.144.69,9,0.0366673456915868,9,12.0,3647.555555555556,32828,0.0,0.0,0.0,0,0.0,47.625,0.0,1.0,0.0,0.0,0.0,none,Normal
5.117.216.183,2,0.0081482990425748,2,12.0,3574.5,7149,0.0,0.0,0.0,0,0.0,4.0,4.0,1.0,0.0,0.0,0.0,none,Normal
91.133.160.166,23,0.0937054389896109,23,11.869565217391305,3742.608695652174,86080,0.0,0.0,0.0,0,0.0,131.86363636363637,0.0,1.0,0.0,0.0,0.0,none,Normal
5.117.226.227,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,41.0,41.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.64,9,0.0366673456915868,9,79.22222222222223,25407.444444444445,228667,0.0,0.0,0.0,0,0.0,1303.5,40.0,1.0,0.0,0.0,0.0,none,Normal
69.194.82.85,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
188.226.166.190,116,0.472601344469342,96,35.26724137931034,13050.51724137931,1513860,0.0172413793103448,0.0,0.0172413793103448,0,0.0,4.51304347826087,0.0,0.9827586206896552,0.0,0.0,0.0172413793103448,R2_high_request_rate,Anomaly
172.80.228.99,4,0.0162965980851497,4,16.5,3411.5,13646,0.0,0.0,0.0,0,0.0,1472.0,84.0,1.0,0.0,0.0,0.0,none,Normal
54.36.149.22,9,0.0366673456915868,9,87.22222222222223,24889.444444444445,224005,0.0,0.0,0.0,0,0.0,1654.625,334.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.245,3,0.0122224485638622,3,46.333333333333336,32553.33333333333,97660,0.0,0.0,0.0,0,0.0,4409.5,4346.0,1.0,0.0,0.0,0.0,none,Normal
5.208.165.4,60,0.2444489712772458,53,31.83333333333333,10771.183333333332,646271,0.0,0.0,0.0,0,0.0,2.016949152542373,0.0,1.0,0.0,0.0,0.0,none,Normal
192.15.21.99,1,0.0040741495212874,1,1.0,178.0,178,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.216.148.177,1,0.0040741495212874,1,12.0,10371.0,10371,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.202.214.171,11,0.0448156447341617,11,51.72727272727273,10447.818181818182,114926,0.0909090909090909,0.0,0.0909090909090909,0,0.0,0.8,0.0,0.9090909090909092,0.0909090909090909,0.0,0.0,R5_high_4xx_scan,Anomaly
5.121.141.177,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,none,Normal
46.167.130.122,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
188.215.168.116,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
86.55.121.253,1,0.0040741495212874,1,12.0,3975.0,3975,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
79.127.79.217,5,0.0203707476064371,5,12.0,3986.4,19932,0.0,0.0,0.0,0,0.0,14.75,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.203,5,0.0203707476064371,5,85.6,24678.8,123394,0.0,0.0,0.0,0,0.0,2028.75,176.0,1.0,0.0,0.0,0.0,none,Normal
46.62.159.170,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
40.77.192.126,4,0.0162965980851497,4,33.0,3676.25,14705,0.0,0.0,0.0,0,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,0.0,none,Normal
5.114.154.155,3,0.0122224485638622,3,12.0,3946.0,11838,0.0,0.0,0.0,0,0.0,48.0,4.0,1.0,0.0,0.0,0.0,none,Normal
185.108.164.208,1,0.0040741495212874,1,12.0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.115.122.174,1,0.0040741495212874,1,12.0,41281.0,41281,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
89.198.229.183,6,0.0244448971277245,6,12.0,4811.0,28866,0.0,0.0,0.0,0,0.0,207.6,9.0,1.0,0.0,0.0,0.0,none,Normal
2.185.89.5,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
5.126.156.44,2,0.0081482990425748,2,12.0,4071.0,8142,0.0,0.0,0.0,0,0.0,69.0,69.0,1.0,0.0,0.0,0.0,none,Normal
5.217.203.9,27,0.1100020370747606,23,38.03703703703704,10707.111111111111,289092,0.0,0.0,0.0,0,0.0,4.6923076923076925,0.0,1.0,0.0,0.0,0.0,none,Normal
5.211.184.212,35,0.1425952332450601,35,11.742857142857142,7689.085714285714,269118,0.0,0.0,0.0,0,0.0,18.58823529411765,0.0,1.0,0.0,0.0,0.0,none,Normal
2.181.172.189,144,0.5866775310653901,129,30.61111111111111,10977.277777777776,1580728,0.0,0.0,0.0,0,0.0,0.8811188811188811,0.0,1.0,0.0,0.0,0.0,R2_high_request_rate,Anomaly
5.113.226.38,1,0.0040741495212874,1,22.0,133.0,133,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,none,Normal
54.36.148.26,7,0.028519046649012,7,76.85714285714286,26372.571428571428,184608,0.0,0.0,0.0,0,0.0,1359.0,12.0,1.0,0.0,0.0,0.0,none,Normal
46.248.52.83,48,0.1955591770217967,43,27.83333333333333,9485.25,455292,0.0,0.0,0.0,0,0.0,7.531914893617022,0.0,1.0,0.0,0.0,0.0,none,Normal
91.251.24.98,8,0.0325931961702994,8,46.0,9969.375,79755,0.0,0.0,0.0,0,0.0,0.8571428571428571,0.0,1.0,0.0,0.0,0.0,none,Normal
