window_start,requests_per_window,unique_ip_count,unique_url_count,avg_url_length,max_url_length,avg_response_bytes,total_response_bytes,status_2xx_ratio,status_3xx_ratio,status_4xx_ratio,status_5xx_ratio,suspicious_uri_ratio,avg_request_interval_sec,method_ratio_GET,method_ratio_HEAD,method_ratio_OTHER,method_ratio_POST,max_requests_single_ip
2019-01-22 06:58:00,211,52,165,81.4691943127962,434,20498.644549763034,4325214,0.8341232227488151,0.0947867298578199,0.07109004739336493,0.0,0.0,78.5561224489796,0.985781990521327,0.009478672985781991,0.0,0.004739336492890996,35
2019-01-22 06:59:00,386,60,300,74.20466321243524,688,18915.76165803109,7301484,0.9352331606217616,0.03367875647668394,0.031088082901554404,0.0,0.0,71.15151515151516,0.9948186528497409,0.0051813471502590676,0.0,0.0,40
2019-01-22 07:00:00,414,72,318,67.89371980676329,446,20882.04106280193,8645165,0.9082125603864735,0.06521739130434782,0.026570048309178744,0.0,0.0,131.6253164556962,0.9879227053140096,0.00966183574879227,0.0,0.0024154589371980675,62
2019-01-22 07:01:00,350,59,252,57.628571428571426,452,15929.497142857143,5575324,0.8514285714285714,0.14,0.008571428571428572,0.0,0.002857142857142857,77.2078313253012,0.9885714285714285,0.011428571428571429,0.0,0.0,49
2019-01-22 07:02:00,529,69,383,50.99054820415879,452,16113.844990548205,8524224,0.9017013232514177,0.0831758034026465,0.015122873345935728,0.0,0.0,64.62007874015748,0.994328922495274,0.005671077504725898,0.0,0.0,79
2019-01-22 07:03:00,565,63,437,54.7787610619469,459,15262.322123893806,8623212,0.9292035398230089,0.07079646017699115,0.0,0.0,0.0,28.539594843462247,0.9964601769911504,0.0035398230088495575,0.0,0.0,71
2019-01-22 07:04:00,589,63,460,46.66213921901528,459,12984.983022071307,7648155,0.9219015280135824,0.07130730050933787,0.006791171477079796,0.0,0.0,58.03697183098591,0.9949066213921901,0.0050933786078098476,0.0,0.0,79
2019-01-22 07:05:00,606,83,410,45.867986798679866,459,16061.427392739273,9733225,0.9191419141914191,0.07425742574257425,0.006600660066006601,0.0,0.0016501650165016502,56.97038327526133,0.995049504950495,0.0049504950495049506,0.0,0.0,64
2019-01-22 07:06:00,357,75,276,67.3921568627451,459,19552.621848739494,6980286,0.8823529411764706,0.10644257703081232,0.011204481792717087,0.0,0.0028011204481792717,101.61144578313252,0.9915966386554622,0.008403361344537815,0.0,0.0,48
2019-01-22 07:07:00,603,67,476,49.401326699834165,459,15173.330016583748,9149518,0.9469320066334992,0.04643449419568822,0.006633499170812604,0.0,0.0,57.117747440273035,0.988391376451078,0.001658374792703151,0.001658374792703151,0.008291873963515755,122
2019-01-22 07:08:00,359,50,282,65.48467966573816,459,15980.935933147632,5737156,0.8941504178272981,0.09192200557103064,0.013927576601671309,0.0,0.0,93.40579710144928,0.9777158774373259,0.005571030640668524,0.0,0.016713091922005572,58
2019-01-22 07:09:00,450,55,329,56.73555555555556,445,15866.524444444445,7139936,0.9288888888888889,0.06444444444444444,0.006666666666666667,0.0,0.0,32.145785876993166,0.9866666666666667,0.008888888888888889,0.0,0.0044444444444444444,66
2019-01-22 07:10:00,620,73,450,42.04677419354839,453,14019.243548387096,8691931,0.9419354838709677,0.056451612903225805,0.0016129032258064516,0.0,0.0,67.64141414141415,0.9935483870967742,0.004838709677419355,0.0,0.0016129032258064516,83
2019-01-22 07:11:00,892,73,648,40.97757847533632,535,12324.849775784753,10993766,0.9562780269058296,0.03699551569506727,0.006726457399103139,0.0,0.0,40.56041426927503,0.992152466367713,0.0033632286995515697,0.0,0.004484304932735426,106
2019-01-22 07:12:00,446,72,363,56.62331838565022,452,16780.578475336322,7484138,0.9237668161434978,0.05829596412556054,0.017937219730941704,0.0,0.004484304932735426,107.66587677725119,0.984304932735426,0.002242152466367713,0.0,0.013452914798206279,95
2019-01-22 07:13:00,407,74,309,50.04914004914005,445,13926.982800982802,5668282,0.9287469287469288,0.06388206388206388,0.007371007371007371,0.0,0.007371007371007371,80.03208556149733,0.9705159705159705,0.004914004914004914,0.0,0.02457002457002457,49
2019-01-22 07:14:00,328,60,274,61.048780487804876,453,16399.625,5379077,0.9207317073170732,0.07926829268292683,0.0,0.0,0.0,76.65495207667732,0.9878048780487805,0.006097560975609756,0.0,0.006097560975609756,45
2019-01-22 07:15:00,362,67,278,56.34254143646409,453,17206.406077348067,6228719,0.9447513812154696,0.052486187845303865,0.0027624309392265192,0.0,0.0,16.25602409638554,0.9917127071823204,0.0055248618784530384,0.0,0.0027624309392265192,64
2019-01-22 07:16:00,340,52,279,55.491176470588236,446,18077.629411764705,6146394,0.9470588235294117,0.05,0.0029411764705882353,0.0,0.0,61.56666666666667,0.9823529411764705,0.008823529411764706,0.0,0.008823529411764706,46
2019-01-22 07:17:00,304,63,213,64.0625,458,19650.167763157893,5973651,0.9638157894736842,0.03289473684210526,0.003289473684210526,0.0,0.0,96.54063604240282,0.9868421052631579,0.006578947368421052,0.0,0.006578947368421052,33
2019-01-22 07:18:00,451,65,341,58.98226164079823,446,17872.9800443459,8060714,0.9512195121951219,0.037694013303769404,0.011086474501108648,0.0,0.0,53.93735498839907,0.9889135254988913,0.0066518847006651885,0.0,0.004434589800443459,54
2019-01-22 07:19:00,571,78,415,47.62697022767075,465,13014.800350262696,7431451,0.9562171628721541,0.0297723292469352,0.014010507880910683,0.0,0.0017513134851138354,64.8040293040293,0.9842381786339754,0.0035026269702276708,0.0,0.012259194395796848,88
2019-01-22 07:20:00,794,69,512,41.84508816120907,467,14574.23299748111,11571941,0.9357682619647355,0.04659949622166247,0.017632241813602016,0.0,0.0012594458438287153,50.97150259067357,0.9886649874055415,0.005037783375314861,0.0,0.006297229219143577,163
2019-01-22 07:21:00,725,79,488,41.06758620689655,447,17935.255172413792,13003060,0.9586206896551724,0.030344827586206897,0.011034482758620689,0.0,0.001379310344827586,26.473684210526315,0.9944827586206897,0.005517241379310344,0.0,0.0,124
2019-01-22 07:22:00,815,69,607,37.63435582822086,327,15121.25398773006,12323822,0.9558282208588957,0.03680981595092025,0.007361963190184049,0.0,0.0,34.64267676767677,0.9938650306748467,0.001226993865030675,0.001226993865030675,0.0036809815950920245,142
2019-01-22 07:23:00,585,89,448,47.71452991452991,467,15389.478632478633,9002845,0.9538461538461539,0.042735042735042736,0.003418803418803419,0.0,0.0,104.75768535262206,0.9863247863247864,0.003418803418803419,0.0,0.010256410256410256,49
2019-01-22 07:24:00,822,78,588,49.867396593673966,467,15322.15085158151,12594808,0.9343065693430657,0.04866180048661801,0.0170316301703163,0.0,0.0012165450121654502,57.7825,0.9927007299270073,0.0024330900243309003,0.0,0.004866180048661801,107
2019-01-22 07:25:00,1004,85,774,43.407370517928285,467,12213.561752988047,12262416,0.952191235059761,0.02091633466135458,0.026892430278884463,0.0,0.00199203187250996,14.387396694214877,0.9940239043824701,0.00398406374501992,0.0,0.00199203187250996,229
2019-01-22 07:26:00,493,78,371,61.77079107505071,459,15865.156186612576,7821522,0.9310344827586207,0.04462474645030426,0.02434077079107505,0.0,0.0,46.43991416309013,0.9878296146044625,0.006085192697768763,0.0,0.006085192697768763,52
2019-01-22 07:27:00,901,86,620,41.38401775804662,474,13690.172031076581,12334845,0.9522752497225305,0.026637069922308545,0.021087680355160933,0.0,0.0,22.858131487889274,0.9933407325194229,0.003329633740288568,0.0,0.003329633740288568,88
2019-01-22 07:28:00,899,93,660,43.50055617352614,458,13024.692992213571,11709199,0.9632925472747497,0.026696329254727477,0.010011123470522803,0.0,0.0011123470522803114,45.747126436781606,0.9877641824249166,0.004449388209121246,0.0,0.00778642936596218,217
2019-01-22 07:29:00,835,89,579,44.795209580838325,662,14909.651497005989,12449559,0.9520958083832335,0.037125748502994015,0.010778443113772455,0.0,0.0023952095808383233,26.107231920199503,0.9784431137724551,0.004790419161676647,0.0,0.016766467065868262,82
2019-01-22 07:30:00,902,90,578,44.007760532150776,474,14604.066518847007,13172868,0.9323725055432373,0.03547671840354767,0.03215077605321508,0.0,0.0,35.41426927502877,0.9811529933481153,0.007760532150776054,0.0,0.011086474501108648,82
2019-01-22 07:31:00,912,94,575,39.44188596491228,466,13027.766447368422,11881323,0.9484649122807017,0.039473684210526314,0.01206140350877193,0.0,0.0,35.68187001140251,0.9901315789473685,0.005482456140350877,0.0,0.0043859649122807015,83
2019-01-22 07:32:00,1185,92,762,42.49029535864979,466,13045.845569620253,15459327,0.9324894514767933,0.05147679324894515,0.016033755274261603,0.0,0.0,30.481352992194275,0.9890295358649789,0.002531645569620253,0.0,0.008438818565400843,206
2019-01-22 07:33:00,556,72,417,48.868705035971225,451,14795.730215827338,8226426,0.9118705035971223,0.06474820143884892,0.023381294964028777,0.0,0.0035971223021582736,81.77695167286245,0.9802158273381295,0.00539568345323741,0.0,0.014388489208633094,67
2019-01-22 07:34:00,616,70,399,48.439935064935064,610,16595.285714285714,10222696,0.9090909090909091,0.06168831168831169,0.02922077922077922,0.0,0.0,36.95093062605753,0.9837662337662337,0.008116883116883116,0.0,0.008116883116883116,112
2019-01-22 07:35:00,822,84,633,47.228710462287104,610,14033.84306569343,11535819,0.9257907542579076,0.06447688564476886,0.009732360097323601,0.0,0.0,53.172284644194754,0.9914841849148418,0.0012165450121654502,0.0,0.0072992700729927005,240
2019-01-22 07:36:00,831,92,556,48.76654632972323,466,13163.216606498196,10938633,0.941034897713598,0.044524669073405534,0.01444043321299639,0.0,0.0012033694344163659,27.38529784537389,0.9891696750902527,0.0048134777376654635,0.0,0.006016847172081829,110
2019-01-22 07:37:00,886,90,573,44.387133182844245,466,13309.268623024831,11792012,0.917607223476298,0.05981941309255079,0.022573363431151242,0.0,0.002257336343115124,43.47957992998833,0.9571106094808126,0.002257336343115124,0.0,0.040632054176072234,84
2019-01-22 07:38:00,1250,82,797,38.1576,459,10323.2432,12904054,0.9608,0.0336,0.0056,0.0,0.0024,29.248366013071895,0.9776,0.0024,0.0,0.02,267
2019-01-22 07:39:00,820,85,629,40.1280487804878,454,9827.121951219513,8058240,0.9182926829268293,0.05853658536585366,0.023170731707317073,0.0,0.0024390243902439024,21.80706179066835,0.9841463414634146,0.0,0.0,0.015853658536585366,124
2019-01-22 07:40:00,927,75,579,40.54692556634304,446,14141.973031283711,13109609,0.9374325782092773,0.04854368932038835,0.014023732470334413,0.0,0.0,15.773033707865169,0.9881337648327939,0.002157497303128371,0.0,0.009708737864077669,126
2019-01-22 07:41:00,1066,94,674,35.650093808630395,403,10989.053470919325,11714331,0.9315196998123827,0.06378986866791744,0.004690431519699813,0.0,0.0,15.357073170731708,0.9784240150093808,0.0028142589118198874,0.0,0.01876172607879925,116
2019-01-22 07:42:00,1188,113,785,35.68518518518518,425,11015.994107744107,13087001,0.9402356902356902,0.05555555555555555,0.004208754208754209,0.0,0.0,31.92970123022847,0.984006734006734,0.005892255892255892,0.0,0.010101010101010102,207
2019-01-22 07:43:00,981,97,570,37.40468909276249,453,12321.911314984709,12087795,0.9306829765545361,0.06116207951070336,0.00815494393476045,0.0,0.0010193679918450561,29.810326659641728,0.9898063200815495,0.004077471967380225,0.0,0.0061162079510703364,137
2019-01-22 07:44:00,979,104,709,39.764044943820224,453,12603.740551583249,12339062,0.9284984678243106,0.054136874361593465,0.01634320735444331,0.0010214504596527069,0.0,30.440514469453376,0.9979570990806946,0.0,0.0,0.0020429009193054137,131
2019-01-22 07:45:00,1100,98,772,37.10454545454545,446,10976.870909090909,12074558,0.9336363636363636,0.05818181818181818,0.008181818181818182,0.0,0.0,82.34018691588786,0.99,0.0009090909090909091,0.0,0.00909090909090909,122
2019-01-22 07:46:00,712,110,460,37.92134831460674,444,12992.6952247191,9250799,0.8960674157303371,0.09410112359550561,0.009831460674157303,0.0,0.0,35.791111111111114,0.976123595505618,0.0028089887640449437,0.0,0.021067415730337078,94
2019-01-22 07:47:00,1075,100,634,32.89209302325581,444,11886.493953488372,12777981,0.9209302325581395,0.07441860465116279,0.004651162790697674,0.0,0.0009302325581395349,34.95397890699904,0.9711627906976744,0.0018604651162790699,0.0,0.026976744186046512,110
2019-01-22 07:48:00,1092,123,692,39.532051282051285,453,12324.939560439561,13458834,0.9395604395604396,0.056776556776556776,0.003663003663003663,0.0,0.0,57.32730732635585,0.989010989010989,0.0018315018315018315,0.0,0.009157509157509158,136
2019-01-22 07:49:00,950,94,657,37.52736842105263,453,11093.017894736842,10538367,0.9294736842105263,0.05789473684210526,0.01263157894736842,0.0,0.0,18.397170837867247,0.9894736842105263,0.003157894736842105,0.0,0.007368421052631579,167
2019-01-22 07:50:00,1022,113,605,37.705479452054796,451,14720.062622309199,15043904,0.9383561643835616,0.04892367906066536,0.012720156555772993,0.0,0.0009784735812133072,37.14852492370295,0.9784735812133072,0.005870841487279843,0.0,0.015655577299412915,61
2019-01-22 07:51:00,1082,89,747,31.849353049907577,436,12239.269870609982,13242890,0.944547134935305,0.036968576709796676,0.018484288354898338,0.0,0.0,17.418095238095237,0.9833641404805915,0.0027726432532347504,0.0,0.013863216266173753,176
2019-01-22 07:52:00,1801,109,1101,31.29705719044975,453,10040.727928928372,18083351,0.9350360910605219,0.03720155469183787,0.0277623542476402,0.0,0.0,23.40478905359179,0.9927817878956136,0.001665741254858412,0.0,0.00555247084952804,213
2019-01-22 07:53:00,1651,109,1036,34.0526953361599,433,10647.571168988492,17579140,0.9600242277407631,0.026650514839491216,0.013325257419745608,0.0,0.0,27.580124223602486,0.9860690490611751,0.0030284675953967293,0.0,0.010902483343428226,187
2019-01-22 07:54:00,1025,111,719,43.92780487804878,466,12365.941463414634,12675090,0.937560975609756,0.04975609756097561,0.012682926829268294,0.0,0.0,34.75508130081301,0.9834146341463414,0.003902439024390244,0.0,0.012682926829268294,94
2019-01-22 07:55:00,1195,98,810,46.086192468619245,459,15182.099581589959,18142609,0.9481171548117154,0.04435146443514645,0.007531380753138075,0.0,0.0008368200836820083,15.460207612456747,0.9832635983263598,0.0016736401673640166,0.0,0.01506276150627615,164
2019-01-22 07:56:00,1052,104,780,46.417300380228134,460,11659.834600760456,12266146,0.9638783269961977,0.028517110266159697,0.0076045627376425855,0.0,0.0,70.10392156862746,0.9819391634980988,0.004752851711026616,0.0,0.013307984790874524,77
2019-01-22 07:57:00,1027,96,707,43.69717624148004,445,13277.648490749756,13636145,0.9581304771178188,0.034079844206426485,0.007789678675754625,0.0,0.0,44.13925327951564,0.9863680623174295,0.0038948393378773127,0.0,0.009737098344693282,147
2019-01-22 07:58:00,459,82,317,57.485838779956424,466,15231.734204793029,6991366,0.906318082788671,0.0718954248366013,0.02178649237472767,0.0,0.004357298474945534,47.61971830985915,0.9956427015250545,0.004357298474945534,0.0,0.0,61
2019-01-22 07:59:00,885,81,626,41.829378531073445,453,14100.227118644068,12478701,0.9502824858757062,0.04180790960451977,0.007909604519774011,0.0,0.0,16.637426900584796,0.9864406779661017,0.0011299435028248588,0.0,0.012429378531073447,110
2019-01-22 08:00:00,1227,89,716,38.768541157294216,467,14223.677261613691,17452452,0.9494702526487367,0.040749796251018745,0.009779951100244499,0.0,0.0008149959250203749,7.467619848612279,0.986960065199674,0.0,0.0,0.013039934800325998,94
2019-01-22 08:01:00,978,80,635,36.464212678936605,588,11831.775051124745,11571476,0.9529652351738241,0.034764826175869123,0.012269938650306749,0.0,0.0010224948875255625,13.432033719704952,0.983640081799591,0.005112474437627812,0.0,0.011247443762781187,163
